method,halton,num variables,8,num samples,1000,seed,
0.5968,0.9329446064139941,0.1440329218106996,0.7681660899653979,0.85546875,0.9833795013850416,0.7783621337340345,0.706417842512517
0.1168,0.5043731778425656,0.4773662551440329,0.8269896193771626,0.23046875,0.7202216066481995,0.04282494365138993,0.8602639963586709
0.7168,0.7900874635568513,0.8106995884773662,0.006920415224913495,0.73046875,0.5096952908587258,0.22464312546957174,0.0377787892580792
0.3168,0.21865889212827988,0.2551440329218107,0.6539792387543253,0.48046875,0.9307479224376731,0.13373403456048083,0.42239417387346384
0.9168,0.6472303206997084,0.588477366255144,0.47750865051903113,0.98046875,0.8254847645429363,0.6791885800150262,0.6531634046426946
0.5168,0.11661807580174927,0.9218106995884774,0.35986159169550175,0.02734375,0.29916897506925205,0.9519158527422991,0.19162494310423306
0.0208,0.40233236151603496,0.06995884773662552,0.889273356401384,0.52734375,0.3518005540166205,0.31555221637866265,0.4993172507965407
0.6208,0.9737609329446064,0.40329218106995884,0.71280276816609,0.27734375,0.14127423822714683,0.8610067618332081,0.11470186618115612
0.2208,0.5451895043731778,0.7366255144032922,0.4186851211072664,0.77734375,0.6149584487534626,0.4064613072877536,0.5762403277196176
0.8208,0.8309037900874635,0.18106995884773663,0.5363321799307958,0.15234375,0.024930747922437674,0.5882794891059354,0.9608557123350022
0.4208,0.2594752186588921,0.51440329218107,0.9480968858131488,0.65234375,0.7617728531855956,0.4973703981968445,0.26854802002731
0.1408,0.6880466472303207,0.8477366255144033,0.2422145328719723,0.40234375,0.07756232686980609,0.7700976709241172,0.8070095584888485
0.7408,0.03498542274052478,0.29218106995884774,0.30103806228373703,0.90234375,0.6565096952908587,0.067618332081142,0.3454710969503869
0.3408,0.3206997084548105,0.6255144032921811,0.18339100346020762,0.08984375,0.44598337950138506,0.2494365138993238,0.7300864815657715
0.9408,0.892128279883382,0.9588477366255144,0.0657439446366782,0.58984375,0.23545706371191136,0.1585274229902329,0.8839326354119253
0.5408,0.46355685131195334,0.10699588477366255,0.1245674740484429,0.33984375,0.39335180055401664,0.7039819684447783,0.008192990441511151
0.0608,0.749271137026239,0.4403292181069959,0.5951557093425606,0.83984375,0.5512465373961218,0.976709241172051,0.39280837505689575
0.6608,0.17784256559766765,0.7736625514403292,0.7716262975778547,0.21484375,0.8670360110803325,0.34034560480841475,0.6235776058261265
0.2608,0.6064139941690962,0.21810699588477367,0.8304498269896193,0.71484375,0.18282548476454294,0.8858001502629602,0.162039144287665
0.8608,0.09620991253644315,0.551440329218107,0.03460207612456748,0.46484375,0.9722991689750693,0.43125469571750563,0.4697314519799727
0.4608,0.3819241982507289,0.8847736625514403,0.6816608996539792,0.96484375,0.7091412742382271,0.6130728775356874,0.08511606736458807
0.1808,0.9533527696793003,0.3292181069958848,0.5051903114186851,0.05859375,0.4986149584487535,0.5221637866265966,0.5466545289030497
0.7808,0.5247813411078717,0.6625514403292181,0.3875432525951557,0.55859375,0.9196675900277008,0.7948910593538693,0.9312699135184342
0.3808,0.8104956268221575,0.9958847736625515,0.916955017301038,0.30859375,0.814404432132964,0.0007513148009015778,0.23896222121074193
0.9808,0.239067055393586,0.0013717421124828531,0.740484429065744,0.80859375,0.2880886426592798,0.1825694966190834,0.7774237596722804
0.5808,0.6676384839650146,0.3347050754458162,0.4463667820069204,0.18359375,0.3407202216066482,0.09166040570999248,0.3158852981338188
0.1008,0.0029154518950437317,0.6680384087791496,0.5640138408304498,0.68359375,0.13019390581717452,0.637114951164538,0.7005006827492034
0.7008,0.2886297376093295,0.11248285322359397,0.9757785467128027,0.43359375,0.6038781163434903,0.9098422238918107,0.8543468365953573
0.3008,0.8600583090379009,0.4458161865569273,0.2698961937716263,0.93359375,0.04709141274238227,0.2734785875281743,0.04369594902139281
0.9008,0.4314868804664723,0.7791495198902606,0.328719723183391,0.12109375,0.7839335180055401,0.8189331329827197,0.4283113336367774
0.5008,0.717201166180758,0.22359396433470508,0.21107266435986158,0.62109375,0.0997229916897507,0.3643876784372652,0.6590805644060082
0.0016,0.1457725947521866,0.5569272976680384,0.09342560553633218,0.37109375,0.6786703601108033,0.546205860255447,0.19754210286754664
0.6016,0.5743440233236151,0.8902606310013718,0.1522491349480969,0.87109375,0.46814404432132967,0.4552967693463561,0.5052344105598543
0.2016,0.043731778425655975,0.038408779149519894,0.6228373702422145,0.24609375,0.25761772853185594,0.7280240420736288,0.12061902594446973
0.8016,0.3294460641399417,0.3717421124828532,0.7993079584775087,0.74609375,0.4155124653739612,0.01728024042073629,0.5821574874829313
0.4016,0.9008746355685131,0.7050754458161865,0.8581314878892734,0.49609375,0.5734072022160664,0.1990984222389181,0.9667728720983159
0.1216,0.47230320699708456,0.149519890260631,0.04498269896193772,0.99609375,0.889196675900277,0.10818933132982719,0.27446517979062357
0.7216,0.7580174927113703,0.4828532235939643,0.6920415224913494,0.001953125,0.20498614958448755,0.6536438767843726,0.812926718252162
0.3216,0.18658892128279883,0.8161865569272977,0.5155709342560554,0.501953125,0.9944598337950139,0.9263711495116453,0.3513882567137005
0.9216,0.6151603498542274,0.2606310013717421,0.39792387543252594,0.251953125,0.7313019390581718,0.290007513148009,0.7360036413290851
0.5216,0.12536443148688048,0.5939643347050755,0.9273356401384083,0.751953125,0.5207756232686981,0.8354620586025545,0.889849795175239
0.0416,0.4110787172011662,0.9272976680384087,0.7508650519031141,0.126953125,0.9418282548476454,0.38091660405709993,0.07328174783796086
0.6416,0.9825072886297376,0.07544581618655692,0.45674740484429066,0.626953125,0.8365650969529086,0.5627347858752817,0.45789713245334546
0.2416,0.5539358600583091,0.40877914951989025,0.5743944636678201,0.376953125,0.31024930747922436,0.4718256949661908,0.6886663632225762
0.8416,0.8396501457725948,0.7421124828532236,0.986159169550173,0.876953125,0.3628808864265928,0.7445529676934636,0.2271279016841147
0.4416,0.26822157434402333,0.18655692729766804,0.28027681660899656,0.064453125,0.1523545706371191,0.009015777610818933,0.5348202093764224
0.1616,0.6967930029154519,0.5198902606310014,0.3391003460207612,0.564453125,0.6260387811634349,0.19083395942900075,0.15020482476103778
0.7616,0.0641399416909621,0.8532235939643347,0.22145328719723184,0.314453125,0.04155124653739612,0.09992486851990984,0.6117432862994994
0.3616,0.3498542274052478,0.29766803840877915,0.10380622837370242,0.814453125,0.778393351800554,0.6453794139744553,0.996358670914884
0.9616,0.9212827988338192,0.6310013717421125,0.16262975778546712,0.189453125,0.09418282548476455,0.918106686701728,0.3040509786071916
0.5616,0.49271137026239065,0.9643347050754458,0.6332179930795848,0.689453125,0.6731301939058172,0.28174305033809166,0.8425125170687301
0.0816,0.7784256559766763,0.013717421124828532,0.8096885813148789,0.439453125,0.4626038781163435,0.8271975957926371,0.38097405553026853
0.6816,0.20699708454810495,0.34705075445816186,0.8685121107266436,0.939453125,0.2520775623268698,0.37265214124718254,0.7655894401456531
0.2816,0.6355685131195336,0.6803840877914952,0.04844290657439446,0.033203125,0.4099722991689751,0.5544703230653644,0.919435593991807
0.8816,0.10495626822157435,0.12482853223593965,0.6955017301038062,0.533203125,0.5678670360110804,0.4635612321562735,0.02002730996813837
0.4816,0.39067055393586003,0.45816186556927296,0.5190311418685121,0.283203125,0.8836565096952909,0.7362885048835462,0.404642694583523
0.0256,0.9620991253644315,0.7914951989026063,0.4013840830449827,0.783203125,0.1994459833795014,0.058602554470323066,0.6354119253527537
0.6256,0.5335276967930029,0.23593964334705075,0.9307958477508651,0.158203125,0.9889196675900277,0.24042073628850488,0.17387346381429222
0.2256,0.8192419825072886,0.5692729766803841,0.754325259515571,0.658203125,0.7257617728531855,0.14951164537941397,0.4815657715065999
0.8256,0.2478134110787172,0.9026063100137174,0.4602076124567474,0.408203125,0.5152354570637119,0.6949661908339594,0.0969503868912153
0.4256,0.6763848396501457,0.05075445816186557,0.5778546712802768,0.908203125,0.9362880886426593,0.9676934635612322,0.5584888484296768
0.1456,0.023323615160349854,0.3840877914951989,0.9896193771626297,0.095703125,0.8310249307479224,0.3313298271975958,0.9431042330450614
0.7456,0.30903790087463556,0.7174211248285323,0.2837370242214533,0.595703125,0.3047091412742382,0.8767843726521413,0.2507965407373691
0.3456,0.880466472303207,0.16186556927297668,0.34256055363321797,0.345703125,0.3573407202216066,0.4222389181066867,0.7892580791989076
0.9456,0.4518950437317784,0.49519890260631,0.22491349480968859,0.845703125,0.14681440443213298,0.6040570999248686,0.32771961766044605
0.5456,0.7376093294460642,0.8285322359396433,0.10726643598615918,0.220703125,0.6204986149584487,0.5131480090157776,0.7123350022758307
0.0656,0.1661807580174927,0.2729766803840878,0.16608996539792387,0.720703125,0.013850415512465374,0.7858752817430503,0.8661811561219845
0.6656,0.5947521865889213,0.6063100137174211,0.6366782006920415,0.470703125,0.7506925207756233,0.08339594290007513,0.06144742831133364
0.2656,0.08454810495626822,0.9396433470507545,0.8131487889273357,0.970703125,0.0664819944598338,0.26521412471825695,0.44606281292671823
0.8656,0.37026239067055394,0.0877914951989026,0.8719723183391004,0.017578125,0.6454293628808865,0.17430503380916604,0.6768320436959491
0.4656,0.9416909620991254,0.42112482853223593,0.0022389578668837776,0.517578125,0.43490304709141275,0.7197595792637115,0.21529358215748748
0.1856,0.5131195335276968,0.7544581618655692,0.6492977813962956,0.267578125,0.22437673130193905,0.9924868519909842,0.5229858898497952
0.7856,0.7988338192419825,0.19890260631001372,0.4728271931610014,0.767578125,0.38227146814404434,0.35612321562734783,0.13837050523441055
0.3856,0.22740524781341107,0.532235939643347,0.35518013433747203,0.142578125,0.5401662049861495,0.9015777610818934,0.5999089667728721
0.9856,0.6559766763848397,0.8655692729766804,0.8845918990433543,0.642578125,0.8559556786703602,0.4470323065364388,0.9845243513882567
0.5856,0.011661807580174927,0.3100137174211248,0.7081213108080603,0.392578125,0.17174515235457063,0.6288504883546205,0.29221665908056443
0.1056,0.29737609329446063,0.6433470507544582,0.4140036637492367,0.892578125,0.961218836565097,0.5379413974455297,0.8306781975421028
0.7056,0.8688046647230321,0.9766803840877915,0.5316507225727661,0.080078125,0.6980609418282548,0.8106686701728024,0.3691397360036413
0.3056,0.4402332361516035,0.02606310013717421,0.943415428455119,0.580078125,0.48753462603878117,0.025544703230653644,0.7537551206190259
0.9056,0.7259475218658892,0.35939643347050754,0.2375330755139426,0.330078125,0.9085872576177285,0.20736288504883546,0.9076012744651798
0.5056,0.15451895043731778,0.6927297668038409,0.2963566049257073,0.830078125,0.8033240997229917,0.11645379413974455,0.02594446973145198
0.0096,0.5830903790087464,0.13717421124828533,0.1787095461021779,0.205078125,0.2770083102493075,0.66190833959429,0.4105598543468366
0.6096,0.052478134110787174,0.47050754458161864,0.061062487278648485,0.705078125,0.3296398891966759,0.9346356123215628,0.6413290851160673
0.2096,0.33819241982507287,0.803840877914952,0.11988601669041318,0.455078125,0.11911357340720222,0.29827197595792637,0.17979062357760583
0.8096,0.9096209912536443,0.24828532235939643,0.5904742519845309,0.955078125,0.592797783933518,0.8437265214124718,0.48748293126991354
0.4096,0.48104956268221577,0.5816186556927297,0.766944840219825,0.048828125,0.01662049861495845,0.38918106686701726,0.10286754665452891
0.1296,0.7667638483965015,0.9149519890260631,0.8257683696315896,0.548828125,0.7534626038781164,0.5709992486851991,0.5644060081929905
0.7296,0.19533527696793002,0.06310013717421124,0.040301241603908,0.298828125,0.06925207756232687,0.4800901577761082,0.949021392808375
0.3296,0.6239067055393586,0.39643347050754457,0.6873600651333197,0.798828125,0.6481994459833795,0.7528174305033809,0.25671370050068276
0.9296,0.13411078717201166,0.7297668038408779,0.5108894768980257,0.173828125,0.4376731301939058,0.07513148009015777,0.7951752389622212
0.5296,0.4198250728862974,0.17421124828532236,0.3932424180744962,0.673828125,0.22714681440443213,0.2569496619083396,0.3336367774237597
0.0496,0.9912536443148688,0.5075445816186557,0.9226541827803786,0.423828125,0.3850415512465374,0.16604057099924868,0.7182521620391443
0.6496,0.5626822157434402,0.840877914951989,0.7461835945450844,0.923828125,0.5429362880886427,0.7114951164537942,0.8720983158852982
0.2496,0.8483965014577259,0.28532235939643347,0.45206594748626094,0.111328125,0.8587257617728532,0.9842223891810669,0.055530268548020026
0.8496,0.27696793002915454,0.6186556927297668,0.5697130063097904,0.611328125,0.1745152354570637,0.3478587528174305,0.44014565316340465
0.4496,0.7055393586005831,0.9519890260631001,0.9814777121921433,0.361328125,0.96398891966759,0.8933132982719759,0.6709148839326354
0.1696,0.0728862973760933,0.10013717421124829,0.27559535925096684,0.861328125,0.7008310249307479,0.4387678437265214,0.20937642239417387
0.7696,0.358600583090379,0.4334705075445816,0.3344188886627315,0.236328125,0.4903047091412742,0.6205860255447032,0.5170687300864816
0.3696,0.9300291545189504,0.766803840877915,0.21677182983920212,0.736328125,0.9113573407202216,0.5296769346356123,0.13245334547109694
0.9696,0.5014577259475219,0.2112482853223594,0.0991247710156727,0.486328125,0.8060941828254847,0.8024042073628851,0.5939918070095584
0.5696,0.7871720116618076,0.5445816186556928,0.1579483004274374,0.986328125,0.27977839335180055,0.033809166040571,0.9786071916249431
0.0896,0.21574344023323616,0.877914951989026,0.6285365357215551,0.009765625,0.33240997229916897,0.21562734785875282,0.2862994993172508
0.6896,0.6443148688046647,0.3223593964334705,0.8050071239568491,0.509765625,0.12188365650969529,0.1247182569496619,0.8247610377787893
0.2896,0.11370262390670553,0.6556927297668038,0.8638306533686139,0.259765625,0.5955678670360111,0.6701728024042074,0.3632225762403277
0.8896,0.39941690962099125,0.9890260631001372,0.029920618766537756,0.759765625,0.00554016620498615,0.9429000751314801,0.7478379608557123
0.4896,0.9708454810495627,0.0054869684499314125,0.6769794422959495,0.134765625,0.7423822714681441,0.3065364387678437,0.9016841147018662
0.0336,0.5422740524781341,0.3388203017832647,0.5005088540606554,0.634765625,0.05817174515235457,0.8519909842223892,0.06736458807464725
0.6336,0.8279883381924198,0.6721536351165981,0.382861795237126,0.384765625,0.6371191135734072,0.39744552967693464,0.4519799726900319
0.2336,0.2565597667638484,0.11659807956104253,0.9122735599430083,0.884765625,0.4265927977839335,0.5792637114951165,0.6827492034592626
0.8336,0.685131195335277,0.4499314128943759,0.7358029717077142,0.072265625,0.21606648199445982,0.4883546205860255,0.2212107419208011
0.4336,0.03206997084548105,0.7832647462277091,0.4416853246488907,0.572265625,0.3739612188365651,0.7610818933132982,0.5289030496131087
0.1536,0.3177842565597668,0.22770919067215364,0.5593323834724201,0.322265625,0.5318559556786704,0.05033809166040571,0.14428766499772416
0.7536,0.8892128279883382,0.5610425240054869,0.971097089354773,0.822265625,0.8476454293628809,0.23215627347858753,0.6058261265361857
0.3536,0.4606413994169096,0.8943758573388203,0.2652147364135966,0.197265625,0.1634349030470914,0.14124718256949662,0.9904415111515703
0.9536,0.7463556851311953,0.04252400548696845,0.32403826582536127,0.697265625,0.9529085872576177,0.6867017280240421,0.298133818843878
0.5536,0.1749271137026239,0.37585733882030176,0.20639120700183186,0.447265625,0.6897506925207756,0.9594290007513148,0.8365953573054165
0.0736,0.6034985422740525,0.7091906721536351,0.08874414817830246,0.947265625,0.4792243767313019,0.3230653643876784,0.37505689576695495
0.6736,0.09329446064139942,0.15363511659807957,0.14756767759006717,0.041015625,0.9002770083102493,0.8685199098422239,0.7596722803823396
0.2736,0.37900874635568516,0.4869684499314129,0.6181559128841848,0.541015625,0.7950138504155124,0.41397445529676935,0.9135184342284934
0.8736,0.9504373177842566,0.8203017832647462,0.794626501119479,0.291015625,0.26869806094182824,0.5957926371149511,0.0036413290851160674
0.4736,0.521865889212828,0.26474622770919065,0.8534500305312437,0.791015625,0.32132963988919666,0.5048835462058603,0.3882567137005007
0.1936,0.8075801749271136,0.598079561042524,0.023000203541624263,0.166015625,0.11080332409972299,0.777610818933133,0.6190259444697315
0.7936,0.23615160349854228,0.9314128943758574,0.670059027071036,0.666015625,0.5844875346260388,0.042073628850488355,0.1574874829312699
0.3936,0.6647230320699709,0.07956104252400549,0.4935884388357419,0.416015625,0.030470914127423823,0.22389181066867017,0.4651797906235776
0.9936,0.0008329862557267805,0.41289437585733885,0.3759413800122125,0.916015625,0.7673130193905817,0.13298271975957926,0.08056440600819299
0.5936,0.2865472719700125,0.7462277091906722,0.9053531447180948,0.103515625,0.08310249307479224,0.6784372652141247,0.5421028675466545
0.1136,0.8579758433985839,0.1906721536351166,0.7288825564828008,0.603515625,0.6620498614958449,0.9511645379413974,0.9267182521620392
0.7136,0.42940441482715536,0.52400548696845,0.4347649094239772,0.353515625,0.4515235457063712,0.3148009015777611,0.23441055985434683
0.3136,0.7151187005414411,0.8573388203017832,0.5524119682475066,0.853515625,0.2409972299168975,0.8602554470323065,0.7728720983158853
0.9136,0.14369012911286963,0.3017832647462277,0.9641766741298595,0.228515625,0.3988919667590028,0.40570999248685197,0.31133363677742376
0.5136,0.5722615576842982,0.635116598079561,0.25829432118868306,0.728515625,0.556786703601108,0.5875281743050338,0.6959490213928083
0.0176,0.04164931278633902,0.9684499314128944,0.3171178506004478,0.478515625,0.8725761772853186,0.4966190833959429,0.8497951752389622
0.6176,0.32736359850062474,0.01783264746227709,0.19947079177691837,0.978515625,0.1883656509695291,0.7693463561232157,0.03322712790168411
0.2176,0.8987921699291962,0.3511659807956104,0.08182373295338896,0.025390625,0.9778393351800554,0.06686701728024042,0.4178425125170687
0.8176,0.4702207413577676,0.6844993141289437,0.14064726236515368,0.525390625,0.7146814404432132,0.24868519909842224,0.6486117432862994
0.4176,0.7559350270720533,0.1289437585733882,0.6112354976592713,0.275390625,0.5041551246537396,0.15777610818933133,0.18707328174783797
0.1376,0.1845064556434819,0.46227709190672156,0.7877060858945655,0.775390625,0.925207756232687,0.7032306536438768,0.49476558944014565
0.7376,0.6130778842149105,0.7956104252400549,0.8465296153063302,0.150390625,0.8199445983379502,0.9759579263711495,0.11015020482476104
0.3376,0.12328196584756351,0.24005486968449932,0.05414207205373499,0.650390625,0.29362880886426596,0.3395942900075131,0.5716886663632226
0.9376,0.4089962515618492,0.5733882030178327,0.7012008955831468,0.400390625,0.3462603878116344,0.8850488354620586,0.9563040509786072
0.5376,0.9804248229904207,0.906721536351166,0.5247303073478526,0.900390625,0.13573407202216067,0.43050338091660406,0.26399635867091487
0.0576,0.5518533944189921,0.05486968449931413,0.4070832485243232,0.087890625,0.6094182825484764,0.6123215627347859,0.8024578971324533
0.6576,0.8375676801332778,0.38820301783264743,0.9364950132302056,0.587890625,0.002041113864994897,0.521412471825695,0.3409194355939918
0.2576,0.26613910870470636,0.7215363511659808,0.7600244249949114,0.337890625,0.7388832191281528,0.7941397445529677,0.7255348202093764
0.8576,0.694710537276135,0.16598079561042525,0.4659067779360879,0.837890625,0.05467269281236332,0.005259203606311044,0.8793809740555303
0.4576,0.06205747605164515,0.4993141289437586,0.5835538367596174,0.212890625,0.633620061233416,0.18707738542449287,0.05097860719162494
0.1776,0.3477717617659309,0.8326474622770919,0.9953185426419703,0.712890625,0.4230937454439423,0.09616829451540196,0.4355939918070096
0.7776,0.9192003331945023,0.27709190672153633,0.2894361897007938,0.462890625,0.2125674296544686,0.6416228399699474,0.6663632225762404
0.3776,0.49062890462307374,0.6104252400548696,0.34825971911255854,0.962890625,0.3704621664965738,0.9143501126972201,0.2048247610377788
0.9776,0.7763431903373594,0.943758573388203,0.2306126602890291,0.056640625,0.5283569033386791,0.27798647633358375,0.5125170687300865
0.5776,0.204914618908788,0.09190672153635117,0.1129656014654997,0.556640625,0.8441463770228896,0.8234410217881293,0.12790168411470187
0.0976,0.6334860474802165,0.4252400548696845,0.1717891308772644,0.306640625,0.15993585070710015,0.3688955672426747,0.5894401456531634
0.6976,0.1028738025822574,0.7585733882030178,0.6423773661713821,0.806640625,0.9494095349176265,0.5507137490608565,0.9740555302685481
0.2976,0.3885880882965431,0.2030178326474623,0.8188479544066761,0.181640625,0.6862516401807843,0.4598046581517656,0.28174783796085573
0.8976,0.9600166597251145,0.5363511659807956,0.8776714838184408,0.681640625,0.4757253243913107,0.7325319308790383,0.8202093764223942
0.4976,0.5314452311536859,0.869684499314129,0.043761449216364746,0.431640625,0.896777955970258,0.021788129226145755,0.35867091488393266
0.0064,0.8171595168679717,0.31412894375857336,0.6908202727457765,0.931640625,0.7915147980755212,0.20360631104432758,0.7432862994993172
0.6064,0.24573094543940024,0.6474622770919067,0.5143496845104824,0.119140625,0.265199008601837,0.11269722013523667,0.8971324533454711
0.2064,0.6743023740108288,0.9807956104252401,0.39670262568695297,0.619140625,0.3178305875492054,0.6581517655897822,0.015475648611743286
0.8064,0.0212411495210329,0.03017832647462277,0.9261143903928354,0.369140625,0.10730427175973174,0.9308790383170549,0.4000910332271279
0.4064,0.3069554352353186,0.3635116598079561,0.7496438021575412,0.869140625,0.5809884822860475,0.29451540195341847,0.6308602639963586
0.1264,0.87838400666389,0.6968449931412894,0.4555261550987177,0.244140625,0.040822277299897944,0.8399699474079639,0.16932180245789713
0.7264,0.4498125780924615,0.1412894375857339,0.5731732139222471,0.744140625,0.7776643825630558,0.3854244928625094,0.47701411015020484
0.3264,0.7355268638067471,0.47462277091906724,0.9849379198046,0.494140625,0.09345385624726636,0.5672426746806912,0.0923987255348202
0.9264,0.16409829237817575,0.8079561042524005,0.2790555668634236,0.994140625,0.672401224668319,0.4763335837716003,0.5539371870732818
0.5264,0.5926697209496044,0.252400548696845,0.33787909627518825,0.005859375,0.4618749088788453,0.749060856498873,0.9385525716886663
0.0464,0.08246563931695126,0.5857338820301783,0.22023203745165887,0.505859375,0.25134859308937163,0.013523666416228399,0.24624487938097406
0.6464,0.368179925031237,0.9190672153635117,0.10258497862812946,0.255859375,0.4092433299314769,0.19534184823441023,0.7847064178425125
0.2464,0.9396084964598084,0.06721536351165981,0.16140850803989415,0.755859375,0.5671380667735821,0.10443275732531931,0.323167956304051
0.8464,0.5110370678883799,0.40054869684499317,0.6319967433340118,0.130859375,0.8829275404577926,0.6498873027798647,0.7077833409194356
0.4464,0.7967513536026656,0.7338820301783264,0.808467331569306,0.630859375,0.1987170141420032,0.9226145755071374,0.8616294947655895
0.1664,0.22532278217409413,0.17832647462277093,0.8672908609810707,0.380859375,0.9881906983525295,0.28625093914350114,0.03914428766499772
0.7664,0.6538942107455227,0.5116598079561042,0.026460411154081008,0.880859375,0.7250328036156874,0.8317054845980466,0.42375967228038236
0.3664,0.006663890045814244,0.8449931412894376,0.6735192346834927,0.068359375,0.5145064878262138,0.377160030052592,0.6545289030496131
0.9664,0.29237817576009995,0.289437585733882,0.4970486464481987,0.568359375,0.9355591194051611,0.5589782118707739,0.19299044151115158
0.5664,0.8638067471886713,0.6227709190672154,0.37940158762466925,0.318359375,0.8302959615104243,0.46806912096168296,0.5006827492034592
0.0864,0.4352353186172428,0.9561042524005487,0.9088133523305516,0.818359375,0.30398017203674005,0.7407963936889557,0.11606736458807465
0.6864,0.7209496043315285,0.10425240054869685,0.7323427640952574,0.193359375,0.35661175098410847,0.06311044327573254,0.5776058261265362
0.2864,0.1495210329029571,0.4375857338820302,0.43822511703643396,0.693359375,0.1460854351946348,0.24492862509391436,0.9622212107419208
0.8864,0.5780924614743856,0.7709190672153635,0.5558721758599634,0.443359375,0.6197696457209506,0.15401953418482345,0.2699135184342285
0.4864,0.04748021657642649,0.21536351165980797,0.9676368817423163,0.943359375,0.004811196967487972,0.6994740796393689,0.8083750568957669
0.0304,0.3331945022907122,0.5486968449931413,0.2617545288011398,0.037109375,0.7416533022306459,0.9722013523666416,0.34683659535730543
0.6304,0.9046230737192836,0.8820301783264746,0.3205780582129045,0.537109375,0.057442775914856394,0.33583771600300527,0.7314519799726901
0.2304,0.4760516451478551,0.32647462277091904,0.20293099938937512,0.287109375,0.636390144335909,0.8812922614575507,0.8852981338188439
0.8304,0.7617659308621407,0.6598079561042524,0.08528394056584572,0.787109375,0.42586382854643534,0.42674680691209615,0.009558488848429678
0.4304,0.19033735943356936,0.9931412894375857,0.14410746997761043,0.162109375,0.21533751275696167,0.608564988730278,0.3941738734638143
0.1504,0.6189087880049979,0.009602194787379973,0.6146957052717281,0.662109375,0.3732322495990669,0.517655897821187,0.6249431042330451
0.7504,0.12911286963765098,0.3429355281207133,0.7911662935070222,0.412109375,0.5311269864411722,0.7903831705484599,0.16340464269458352
0.3504,0.4148271553519367,0.6762688614540466,0.8499898229187869,0.912109375,0.8469164601253827,0.0879038317054846,0.4710969503868912
0.9504,0.9862557267805081,0.12071330589849108,0.033380826378994505,0.099609375,0.16270593380959322,0.2697220135236664,0.0864815657715066
0.5504,0.5576842982090795,0.4540466392318244,0.6804396499084062,0.599609375,0.9521796180201195,0.17881292261457551,0.5480200273099681
0.0704,0.8433985839233653,0.7873799725651578,0.5039690616731122,0.349609375,0.6890217232832775,0.724267468069121,0.9326354119253527
0.6704,0.27197001249479386,0.23182441700960219,0.38632200284958274,0.849609375,0.47849540749380376,0.9969947407963937,0.24032771961766045
0.2704,0.7005414410662224,0.5651577503429356,0.9157337675554651,0.224609375,0.8995480390727512,0.3606311044327573,0.7787892580791989
0.8704,0.06788837984173261,0.8984910836762688,0.7392631793201709,0.724609375,0.7942848811780143,0.9060856498873028,0.31725079654073735
0.4704,0.3536026655560183,0.04663923182441701,0.44514553226134745,0.474609375,0.2679690917043301,0.45154019534184825,0.701866181156122
0.1904,0.9250312369845898,0.37997256515775035,0.5627925910848769,0.974609375,0.3206006706516985,0.6333583771600301,0.8557123350022758
0.7904,0.4964598084131612,0.7133058984910837,0.9745572969672298,0.021484375,0.11007435486222482,0.5424492862509391,0.045061447428311335
0.3904,0.7821740941274469,0.15775034293552812,0.26867494402605335,0.521484375,0.5837585653885407,0.8151765589782118,0.42967683204369594
0.9904,0.21074552269887548,0.49108367626886146,0.327498473437818,0.271484375,0.03528211109491179,0.03005259203606311,0.6604460628129267
0.5904,0.6393169512703041,0.8244170096021948,0.20985141461428863,0.771484375,0.7721242163580697,0.21187077385424494,0.1989076012744652
0.1104,0.10870470637234486,0.26886145404663925,0.09220435579075921,0.146484375,0.08791369004228021,0.12096168294515403,0.5065999089667729
0.7104,0.39441899208663056,0.6021947873799726,0.15102788520252391,0.646484375,0.6668610584633329,0.6664162283996995,0.12198452435138826
0.3104,0.965847563515202,0.9355281207133059,0.6216161204966416,0.396484375,0.45633474267385915,0.9391435011269722,0.5835229858898497
0.9104,0.5372761349437735,0.08367626886145405,0.7980867087319357,0.896484375,0.24580842688438548,0.30277986476333585,0.9681383705052344
0.5104,0.8229904206580592,0.4170096021947874,0.8569102381437004,0.083984375,0.40370316372649073,0.8482344102178813,0.2758306781975421
0.0144,0.2515618492294877,0.7503429355281207,0.05760227966619173,0.583984375,0.561597900568596,0.39368895567242673,0.8142922166590806
0.6144,0.6801332778009163,0.19478737997256515,0.7046611031956035,0.333984375,0.8773873742528066,0.5755071374906086,0.352753755120619
0.2144,0.027072053311120368,0.5281207133058985,0.5281905149603093,0.833984375,0.19317684793701706,0.48459804658151767,0.7373691397360036
0.8144,0.3127863390254061,0.8614540466392319,0.41054345613677995,0.208984375,0.9826505321475434,0.7573253193087904,0.8912152935821575
0.4144,0.8842149104539775,0.3058984910836763,0.9399552208426624,0.708984375,0.7194926374107012,0.07963936889556725,0.07464724624487938
0.1344,0.45564348188254894,0.6392318244170097,0.7634846326073682,0.458984375,0.5089663216212276,0.26145755071374904,0.459262630860264
0.7344,0.7413577675968347,0.9725651577503429,0.46936698554854467,0.958984375,0.9300189532001749,0.17054845980465816,0.6900318616294948
0.3344,0.1699291961682632,0.02194787379972565,0.587014044372074,0.052734375,0.8247557953054381,0.7160030052592036,0.22849340009103322
0.9344,0.5985006247396918,0.355281207133059,0.9987787502544271,0.552734375,0.2984400058317539,0.9887302779864763,0.536185707783341
0.5344,0.08829654310703873,0.6886145404663924,0.29289639731325057,0.302734375,0.3510715847791223,0.35236664162284,0.1515703231679563
